Sort,UBL_Sort,SynSort,PINT_ID,Schematron,XPath,Level,CC,Datatype,Occurrence
8790,164880,3440,ibt-143,,/Invoice/cac:InvoiceLine/cac:AllowanceCharge[cbc:ChargeIndicator=true()]/cbc:MultiplierFactorNumeric,3,cbc:MultiplierFactorNumeric,Numeric,0..1
8800,164910,3450,ibt-141,,/Invoice/cac:InvoiceLine/cac:AllowanceCharge[cbc:ChargeIndicator=true()]/cbc:Amount,3,cbc:Amount,Amount,1..1
8810,164920,3460,ibt-142,,/Invoice/cac:InvoiceLine/cac:AllowanceCharge[cbc:ChargeIndicator=true()]/cbc:BaseAmount,3,cbc:BaseAmount,Amount,0..1
8820,165890,,,not,/Invoice/cac:InvoiceLine/cac:TaxTotal,2,cac:TaxTotal,TaxTotalType,0..n
8830,166150,,,not,/Invoice/cac:InvoiceLine/cac:WithholdingTaxTotal,2,cac:WithholdingTaxTotal,TaxTotalType,0..n
8840,166410,3470,ibg-31,,/Invoice/cac:InvoiceLine/cac:Item,2,cac:Item,ItemType,1..1
8850,166420,3480,ibt-154,,/Invoice/cac:InvoiceLine/cac:Item/cbc:Description,3,cbc:Description,Text,0..n
8860,166430,,,not,/Invoice/cac:InvoiceLine/cac:Item/cbc:PackQuantity,3,cbc:PackQuantity,Quantity,0..1
8870,166440,,,not,/Invoice/cac:InvoiceLine/cac:Item/cbc:PackSizeNumeric,3,cbc:PackSizeNumeric,Numeric,0..1
8880,166450,,,not,/Invoice/cac:InvoiceLine/cac:Item/cbc:CatalogueIndicator,3,cbc:CatalogueIndicator,Indicator,0..1
8890,166460,3490,ibt-153,,/Invoice/cac:InvoiceLine/cac:Item/cbc:Name,3,cbc:Name,Name,0..1
8900,166470,,,not,/Invoice/cac:InvoiceLine/cac:Item/cbc:HazardousRiskIndicator,3,cbc:HazardousRiskIndicator,Indicator,0..1
8910,166480,,,not,/Invoice/cac:InvoiceLine/cac:Item/cbc:AdditionalInformation,3,cbc:AdditionalInformation,Text,0..n
8920,166490,,,not,/Invoice/cac:InvoiceLine/cac:Item/cbc:Keyword,3,cbc:Keyword,Text,0..n
8930,166500,,,not,/Invoice/cac:InvoiceLine/cac:Item/cbc:BrandName,3,cbc:BrandName,Name,0..n
8940,166510,,,not,/Invoice/cac:InvoiceLine/cac:Item/cbc:ModelName,3,cbc:ModelName,Name,0..n
8950,166520,3500,0,,/Invoice/cac:InvoiceLine/cac:Item/cac:BuyersItemIdentification,3,cac:BuyersItemIdentification,ItemIdentificationType,0..1
8960,166530,3510,ibt-156,,/Invoice/cac:InvoiceLine/cac:Item/cac:BuyersItemIdentification/cbc:ID,4,cbc:ID,Identifier,1..1
8970,166540,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:BuyersItemIdentification/cbc:ExtendedID,4,cbc:ExtendedID,Identifier,0..1
8980,166550,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:BuyersItemIdentification/cbc:BarcodeSymbologyID,4,cbc:BarcodeSymbologyID,Identifier,0..1
8990,166560,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:BuyersItemIdentification/cac:PhysicalAttribute,4,cac:PhysicalAttribute,PhysicalAttributeType,0..n
9000,166610,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:BuyersItemIdentification/cac:MeasurementDimension,4,cac:MeasurementDimension,DimensionType,0..n
9010,166670,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:BuyersItemIdentification/cac:IssuerParty,4,cac:IssuerParty,PartyType,0..1
9020,166870,3520,0,,/Invoice/cac:InvoiceLine/cac:Item/cac:SellersItemIdentification,3,cac:SellersItemIdentification,ItemIdentificationType,0..1
9030,166880,3530,ibt-155,,/Invoice/cac:InvoiceLine/cac:Item/cac:SellersItemIdentification/cbc:ID,4,cbc:ID,Identifier,1..1
9040,166890,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:SellersItemIdentification/cbc:ExtendedID,4,cbc:ExtendedID,Identifier,0..1
9050,166900,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:SellersItemIdentification/cbc:BarcodeSymbologyID,4,cbc:BarcodeSymbologyID,Identifier,0..1
9060,166910,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:SellersItemIdentification/cac:PhysicalAttribute,4,cac:PhysicalAttribute,PhysicalAttributeType,0..n
9070,166960,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:SellersItemIdentification/cac:MeasurementDimension,4,cac:MeasurementDimension,DimensionType,0..n
9080,167020,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:SellersItemIdentification/cac:IssuerParty,4,cac:IssuerParty,PartyType,0..1
9090,167220,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:ManufacturersItemIdentification,3,cac:ManufacturersItemIdentification,ItemIdentificationType,0..n
9100,167570,3570,0,,/Invoice/cac:InvoiceLine/cac:Item/cac:StandardItemIdentification,3,cac:StandardItemIdentification,ItemIdentificationType,0..1
9110,167580,3580,ibt-157,,/Invoice/cac:InvoiceLine/cac:Item/cac:StandardItemIdentification/cbc:ID,4,cbc:ID,Identifier,1..1
9120,167590,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:StandardItemIdentification/cbc:ExtendedID,4,cbc:ExtendedID,Identifier,0..1
9130,167600,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:StandardItemIdentification/cbc:BarcodeSymbologyID,4,cbc:BarcodeSymbologyID,Identifier,0..1
9140,167610,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:StandardItemIdentification/cac:PhysicalAttribute,4,cac:PhysicalAttribute,PhysicalAttributeType,0..n
9150,167660,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:StandardItemIdentification/cac:MeasurementDimension,4,cac:MeasurementDimension,DimensionType,0..n
9160,167720,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:StandardItemIdentification/cac:IssuerParty,4,cac:IssuerParty,PartyType,0..1
9170,167920,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:CatalogueItemIdentification,3,cac:CatalogueItemIdentification,ItemIdentificationType,0..1
9180,168270,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemIdentification,3,cac:AdditionalItemIdentification,ItemIdentificationType,0..n
9190,168620,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:CatalogueDocumentReference,3,cac:CatalogueDocumentReference,DocumentReferenceType,0..1
9200,169160,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:ItemSpecificationDocumentReference,3,cac:ItemSpecificationDocumentReference,DocumentReferenceType,0..n
9210,169700,3594,,,/Invoice/cac:InvoiceLine/cac:Item/cac:OriginCountry,3,cac:OriginCountry,CountryType,0..1
9220,169710,3596,,,/Invoice/cac:InvoiceLine/cac:Item/cac:OriginCountry/cbc:IdentificationCode,4,cbc:IdentificationCode,Code,0..1
9230,169720,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:OriginCountry/cbc:Name,4,cbc:Name,Name,0..1
9240,169730,3600,,,/Invoice/cac:InvoiceLine/cac:Item/cac:CommodityClassification,3,cac:CommodityClassification,CommodityClassificationType,0..n
9250,169740,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:CommodityClassification/cbc:NatureCode,4,cbc:NatureCode,Code,0..1
9260,169750,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:CommodityClassification/cbc:CargoTypeCode,4,cbc:CargoTypeCode,Code,0..1
9270,169760,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:CommodityClassification/cbc:CommodityCode,4,cbc:CommodityCode,Code,0..1
9280,169770,3610,,,/Invoice/cac:InvoiceLine/cac:Item/cac:CommodityClassification/cbc:ItemClassificationCode,4,cbc:ItemClassificationCode,Code,0..1
9290,169780,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:TransactionConditions,3,cac:TransactionConditions,TransactionConditionsType,0..n
9300,170000,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:HazardousItem,3,cac:HazardousItem,HazardousItemType,0..n
9310,170640,3540,ibg-30,,/Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory,3,cac:ClassifiedTaxCategory,TaxCategoryType,0..n
9320,170650,3550,ibt-151,,/Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:ID,4,cbc:ID,Identifier,0..1
9330,170660,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:Name,4,cbc:Name,Name,0..1
9340,170670,3560,ibt-152,,/Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:Percent,4,cbc:Percent,Percent,0..1
9350,170680,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:BaseUnitMeasure,4,cbc:BaseUnitMeasure,Measure,0..1
9360,170690,3562,ibt-166,,/Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:PerUnitAmount,4,cbc:PerUnitAmount,Amount,0..1
9370,170700,3564,ibt-185,,/Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:TaxExemptionReasonCode,4,cbc:TaxExemptionReasonCode,Code,0..1
9380,170710,3566,ibt-186,,/Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:TaxExemptionReason,4,cbc:TaxExemptionReason,Text,0..n
9390,170720,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:TierRange,4,cbc:TierRange,Text,0..1
9400,170730,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cbc:TierRatePercent,4,cbc:TierRatePercent,Percent,0..1
9410,170740,3567,0,,/Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cac:TaxScheme,4,cac:TaxScheme,TaxSchemeType,1..1
9420,170750,3568,ibt-167,,/Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cac:TaxScheme/cbc:ID,5,cbc:ID,Identifier,0..1
9430,170760,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cac:TaxScheme/cbc:Name,5,cbc:Name,Name,0..1
9440,170770,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cac:TaxScheme/cbc:TaxTypeCode,5,cbc:TaxTypeCode,Code,0..1
9450,170780,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cac:TaxScheme/cbc:CurrencyCode,5,cbc:CurrencyCode,Code,0..1
9460,170790,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:ClassifiedTaxCategory/cac:TaxScheme/cac:JurisdictionRegionAddress,5,cac:JurisdictionRegionAddress,AddressType,0..n
9470,170800,3660,,,/Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty,3,cac:AdditionalItemProperty,ItemPropertyType,0..n
9480,170810,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cbc:ID,4,cbc:ID,Identifier,0..1
9490,170820,3670,,,/Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cbc:Name,4,cbc:Name,Name,1..1
9500,170830,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cbc:NameCode,4,cbc:NameCode,Code,0..1
9510,170840,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cbc:TestMethod,4,cbc:TestMethod,Text,0..1
9520,170850,3680,,,/Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cbc:Value,4,cbc:Value,Text,0..1
9530,170860,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cbc:ValueQuantity,4,cbc:ValueQuantity,Quantity,0..1
9540,170870,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cbc:ValueQualifier,4,cbc:ValueQualifier,Text,0..n
9550,170880,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cbc:ImportanceCode,4,cbc:ImportanceCode,Code,0..1
9560,170890,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cbc:ListValue,4,cbc:ListValue,Text,0..n
9570,170900,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cac:UsabilityPeriod,4,cac:UsabilityPeriod,PeriodType,0..1
9580,170980,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cac:ItemPropertyGroup,4,cac:ItemPropertyGroup,ItemPropertyGroupType,0..n
9590,171020,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cac:RangeDimension,4,cac:RangeDimension,DimensionType,0..1
9600,171080,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:AdditionalItemProperty/cac:ItemPropertyRange,4,cac:ItemPropertyRange,ItemPropertyRangeType,0..1
9610,171110,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:ManufacturerParty,3,cac:ManufacturerParty,PartyType,0..n
9620,172370,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:InformationContentProviderParty,3,cac:InformationContentProviderParty,PartyType,0..1
9630,173630,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:OriginAddress,3,cac:OriginAddress,AddressType,0..n
9640,174020,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:ItemInstance,3,cac:ItemInstance,ItemInstanceType,0..n
9650,174270,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:Certificate,3,cac:Certificate,CertificateType,0..n
9660,174810,,,not,/Invoice/cac:InvoiceLine/cac:Item/cac:Dimension,3,cac:Dimension,DimensionType,0..n
9670,174870,3690,,,/Invoice/cac:InvoiceLine/cac:Price,2,cac:Price,PriceType,0..1
9680,174880,3710,,,/Invoice/cac:InvoiceLine/cac:Price/cbc:PriceAmount,3,cbc:PriceAmount,Amount,1..1
9690,174890,3720,,,/Invoice/cac:InvoiceLine/cac:Price/cbc:BaseQuantity,3,cbc:BaseQuantity,Quantity,0..1
9700,174900,,,not,/Invoice/cac:InvoiceLine/cac:Price/cbc:PriceChangeReason,3,cbc:PriceChangeReason,Text,0..n
9710,174910,,,not,/Invoice/cac:InvoiceLine/cac:Price/cbc:PriceTypeCode,3,cbc:PriceTypeCode,Code,0..1
9720,174920,,,not,/Invoice/cac:InvoiceLine/cac:Price/cbc:PriceType,3,cbc:PriceType,Text,0..1
9730,174930,,,not,/Invoice/cac:InvoiceLine/cac:Price/cbc:OrderableUnitFactorRate,3,cbc:OrderableUnitFactorRate,Rate,0..1
9740,174940,,,not,/Invoice/cac:InvoiceLine/cac:Price/cac:ValidityPeriod,3,cac:ValidityPeriod,PeriodType,0..n
9750,175020,,,not,/Invoice/cac:InvoiceLine/cac:Price/cac:PriceList,3,cac:PriceList,PriceListType,0..1
9760,175140,3740,,,/Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge[cbc:ChargeIndicator=false()],3,cac:AllowanceCharge,AllowanceChargeType,0..n
9770,175150,,,not,/Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge/cbc:ID,4,cbc:ID,Identifier,0..1
9780,175160,3745,,,/Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge[cbc:ChargeIndicator=false()]/cbc:ChargeIndicator,4,cbc:ChargeIndicator,Indicator,1..1
9790,175170,,,not,/Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge/cbc:AllowanceChargeReasonCode,4,cbc:AllowanceChargeReasonCode,Code,0..1
9800,175180,,,not,/Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge/cbc:AllowanceChargeReason,4,cbc:AllowanceChargeReason,Text,0..n
9810,175190,,,not,/Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge/cbc:MultiplierFactorNumeric,4,cbc:MultiplierFactorNumeric,Numeric,0..1
9820,175200,,,not,/Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge/cbc:PrepaidIndicator,4,cbc:PrepaidIndicator,Indicator,0..1
9830,175210,,,not,/Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge/cbc:SequenceNumeric,4,cbc:SequenceNumeric,Numeric,0..1
9840,175220,3750,,,/Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge[cbc:ChargeIndicator=false()]/cbc:Amount,4,cbc:Amount,Amount,1..1
9850,175230,3760,,,/Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge[cbc:ChargeIndicator=false()]/cbc:BaseAmount,4,cbc:BaseAmount,Amount,0..1
9860,175240,,,not,/Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge/cbc:AccountingCostCode,4,cbc:AccountingCostCode,Code,0..1
9870,175250,,,not,/Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge/cbc:AccountingCost,4,cbc:AccountingCost,Text,0..1
9880,175260,,,not,/Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge/cbc:PerUnitAmount,4,cbc:PerUnitAmount,Amount,0..1
9890,175270,,,not,/Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge/cac:TaxCategory,4,cac:TaxCategory,TaxCategoryType,0..n
9900,175380,,,not,/Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge/cac:TaxTotal,4,cac:TaxTotal,TaxTotalType,0..1
9910,175440,,,not,/Invoice/cac:InvoiceLine/cac:Price/cac:AllowanceCharge/cac:PaymentMeans,4,cac:PaymentMeans,PaymentMeansType,0..n
9920,175580,,,not,/Invoice/cac:InvoiceLine/cac:Price/cac:PricingExchangeRate,3,cac:PricingExchangeRate,ExchangeRateType,0..1
9930,175820,,,not,/Invoice/cac:InvoiceLine/cac:DeliveryTerms,2,cac:DeliveryTerms,DeliveryTermsType,0..1
9940,176870,,,not,/Invoice/cac:InvoiceLine/cac:SubInvoiceLine,2,cac:SubInvoiceLine,InvoiceLineType,0..n
9950,176880,,,not,/Invoice/cac:InvoiceLine/cac:ItemPriceExtension,2,cac:ItemPriceExtension,PriceExtensionType,0..1
